475013,,,"Service unit operators, oil and gas","Operate equipment to increase oil flow from producing wells or to remove stuck pipe, casing, tools, or other obstructions from drilling wells. Includes fishing-tool technicians.",22.9,48410,HS
475022,,,"Excavating and loading machine and dragline operators, surface mining","Operate or tend machinery at surface mining site, equipped with scoops, shovels, or buckets to excavate and load loose materials.",4.5,,HS
475041,,,Continuous mining machine operators,"Operate self-propelled mining machines that rip coal, metal and nonmetal ores, rock, stone, or sand from the mine face and load it onto conveyors, shuttle cars, or trucks in a continuous operation.",5.7,60300,HS
475043,,,"Roof bolters, mining",Operate machinery to install roof support bolts in underground mine.,-6.9,59770,HS
475044,,,"Loading and moving machine operators, underground mining","Operate underground loading or moving machine to load or move coal, ore, or rock using shuttle or mine car or conveyors. Equipment may include power shovels, hoisting engines equipped with cable-drawn scraper or scoop, or machines equipped with gathering arms and conveyor.",-5.5,57900,HS
475051,,,"Rock splitters, quarry","Separate blocks of rough dimension stone from quarry mass using jackhammers, wedges, or chop saws.",6,37700,HS
475071,,,"Roustabouts, oil and gas",Assemble or repair oil field equipment using hand and power tools. Perform other tasks as needed.,29.5,38920,HS
475081,,,Helpers--extraction workers,"Help extraction craft workers, such as earth drillers, blasters and explosives workers, derrick operators, and mining machine operators, by performing duties requiring less skill. Duties include supplying equipment or cleaning work area.",23,37760,HS
475097,,,"Earth drillers, except oil and gas; and explosives workers, ordnance handling experts, and blasters",,8,48610,HS
475098,,,"Underground mining machine operators and extraction workers, all other",,10.2,53380,HS
491011,,,"First-line supervisors of mechanics, installers, and repairers","Directly supervise and coordinate the activities of mechanics, installers, and repairers. May also advise customers on recommended services. Excludes team or work leaders.",6.6,71260,HS
492011,,,"Computer, automated teller, and office machine repairers","Repair, maintain, or install computers, word processing systems, automated teller machines, and electronic office machines, such as duplicating and fax machines.",-2.2,40970,HS
492021,,,"Radio, cellular, and tower equipment installers and repairers","Repair, install, or maintain mobile or stationary radio transmitting, broadcasting, and receiving equipment, and two-way radio communications systems used in cellular telecommunications, mobile broadband, ship-to-shore, aircraft-to-ground communications, and radio equipment in service and emergency vehicles. May test and analyze network coverage.",3.9,60360,HS
492022,Z279,9/8/2021,"Telecommunications equipment installers and repairers, except line installers","Install, set up, rearrange, or remove switching, distribution, routing, and dialing equipment used in central offices or headends. Service or repair telephone, cable television, Internet, and other communications equipment on customers' property. May install communications equipment or communications wiring in buildings.",-1.1,60370,B
492091,Z280,10/21/2021,Avionics technicians,"Install, inspect, test, adjust, or repair avionics equipment, such as radar, radio, navigation, and missile control systems in aircraft or space vehicles.",9.7,69280,T
492092,Z373,9/8/2021,"Electric motor, power tool, and related repairers","Repair, maintain, or install electric motors, wiring, or switches.",6.9,46910,A
492093,Z373,9/8/2021,"Electrical and electronics installers and repairers, transportation equipment","Install, adjust, or maintain mobile electronics communication equipment, including sound, sonar, security, navigation, and surveillance systems on trains, watercraft, or other mobile equipment.",6.7,77250,A
492094,Z373,9/8/2021,"Electrical and electronics repairers, commercial and industrial equipment","Repair, test, adjust, or install electronic equipment, such as industrial controls, transmitters, and antennas.",4.5,61730,A
492095,Z373,9/8/2021,"Electrical and electronics repairers, powerhouse, substation, and relay","Inspect, test, repair, or maintain electrical equipment in generating stations, substations, and in-service relays.",-2.4,93420,A
492096,Z373,9/8/2021,"Electronic equipment installers and repairers, motor vehicles","Install, diagnose, or repair communications, sound, security, or navigation equipment in motor vehicles.",-16.2,40670,A
492097,,,Audiovisual equipment installers and repairers,"Install, repair, or adjust audio or television receivers, stereo systems, camcorders, video systems, or other electronic entertainment equipment in homes or other venues. May perform routine maintenance.",-3.8,44790,HS
492098,,,Security and fire alarm systems installers,"Install, program, maintain, and repair security and fire alarm wiring and equipment. Ensure that work is in accordance with relevant codes.",16.4,48320,HS
493011,Z280,10/21/2021,Aircraft mechanics and service technicians,"Diagnose, adjust, repair, or overhaul aircraft engines and assemblies, such as hydraulic and pneumatic systems.",11.8,65380,T
493021,Z282,9/8/2021,Automotive body and related repairers,Repair and refinish automotive vehicle bodies and straighten vehicle frames.,5.3,47270,C
493022,Z282,9/8/2021,Automotive glass installers and repairers,Replace or repair broken windshields and window glass in motor vehicles.,8.8,37920,C
493023,Z283,9/8/2021,Automotive service technicians and mechanics,"Diagnose, adjust, repair, or overhaul automotive vehicles.",0.3,46880,C
493031,Z284,9/8/2021,Bus and truck mechanics and diesel engine specialists,"Diagnose, adjust, repair, or overhaul buses and trucks, or maintain and repair any type of diesel engines. Includes mechanics working primarily with automobile or marine diesel engines.",7.8,48690,C
493041,Z285,9/8/2021,Farm equipment mechanics and service technicians,"Diagnose, adjust, repair, or overhaul farm machinery and vehicles, such as tractors, harvesters, dairy equipment, and irrigation systems.",11.1,46910,HS
493042,Z285,9/8/2021,"Mobile heavy equipment mechanics, except engines","Diagnose, adjust, repair, or overhaul mobile mechanical, hydraulic, and pneumatic equipment, such as cranes, bulldozers, graders, and conveyors, used in construction, logging, and mining.",11.7,58030,HS
493043,Z285,9/8/2021,Rail car repairers,"Diagnose, adjust, repair, or overhaul railroad rolling stock, mine cars, or mass transit rail cars.",5.2,60250,HS
493051,Z286,9/8/2021,Motorboat mechanics and service technicians,Repair and adjust electrical and mechanical equipment of inboard or inboard-outboard boat engines.,13.3,46730,HS
493052,Z286,9/8/2021,Motorcycle mechanics,"Diagnose, adjust, repair, or overhaul motorcycles, scooters, mopeds, dirt bikes, or similar motorized vehicles.",9.6,38170,HS
493053,Z286,9/8/2021,Outdoor power equipment and other small engine mechanics,"Diagnose, adjust, repair, or overhaul small engines used to power lawn mowers, chain saws, recreational sporting equipment, and related equipment.",6.7,37540,HS
493091,,,Bicycle repairers,Repair and service bicycles.,3.7,34690,HS
493092,,,Recreational vehicle service technicians,"Diagnose, inspect, adjust, repair, or overhaul recreational vehicles including travel trailers. May specialize in maintaining gas, electrical, hydraulic, plumbing, or chassis/towing systems as well as repairing generators, appliances, and interior components. Includes workers who perform customized van conversions.",17.2,43560,HS
493093,,,Tire repairers and changers,Repair and replace tires.,1.8,29580,HS
499011,,,Mechanical door repairers,"Install, service, or repair automatic door mechanisms and hydraulic doors. Includes garage door mechanics.",12.2,45060,HS
499012,,,"Control and valve installers and repairers, except mechanical door","Install, repair, and maintain mechanical regulating and controlling devices, such as electric meters, gas regulators, thermostats, safety and flow valves, and other mechanical governors.",2.3,62760,HS
499021,Z287,9/8/2021,"Heating, air conditioning, and refrigeration mechanics and installers","Install or repair heating, central air conditioning, HVAC, or refrigeration systems, including oil burners, hot-air furnaces, and heating stoves.",5,48630,A
499031,,,Home appliance repairers,"Repair, adjust, or install all types of electric or gas household appliances, such as refrigerators, washers, dryers, and ovens.",-3.6,44320,HS
499041,Z288,9/8/2021,Industrial machinery mechanics,"Repair, install, adjust, or maintain industrial production and processing machinery or refinery and pipeline distribution systems. May also install, dismantle, or move machinery and heavy equipment according to plans.",21.3,59840,HS
499043,Z288,9/8/2021,"Maintenance workers, machinery","Lubricate machinery, change parts, or perform other routine machinery maintenance.",10.7,48900,HS
499044,Z288,9/8/2021,Millwrights,"Install, dismantle, or move machinery and heavy equipment according to layout plans, blueprints, or other drawings.",10.3,60330,HS
499045,,,"Refractory materials repairers, except brickmasons","Build or repair equipment such as furnaces, kilns, cupolas, boilers, converters, ladles, soaking pits, and ovens, using refractory materials.",-14.5,54250,HS
499051,Z291,9/8/2021,Electrical power-line installers and repairers,Install or repair cables or wires used in electrical power or distribution systems. May erect poles and light or heavy duty transmission towers.,1.3,78310,T
499052,Z291,9/8/2021,Telecommunications line installers and repairers,"Install and repair telecommunications cable, including fiber optics.",-0.7,60190,T
499061,,,Camera and photographic equipment repairers,"Repair and adjust cameras and photographic equipment, including commercial video and motion picture camera equipment.",8,38200,HS
499062,Z292,9/13/2021,Medical equipment repairers,"Test, adjust, or repair biomedical or electromedical equipment.",7.2,49910,B
499063,,,Musical instrument repairers and tuners,"Repair percussion, stringed, reed, or wind instruments. May specialize in one area, such as piano tuning.",-3.9,37160,HS
499064,,,Watch and clock repairers,"Repair, clean, and adjust mechanisms of timing instruments, such as watches and clocks. Includes watchmakers, watch technicians, and mechanical timepiece repairers.",-24.9,44250,HS
499069,,,"Precision instrument and equipment repairers, all other",All precision instrument and equipment repairers not listed separately.,5.6,57670,HS
499071,Z289,9/8/2021,"Maintenance and repair workers, general","Perform work involving the skills of two or more maintenance or craft occupations to keep machines, mechanical equipment, or the structure of a building in repair. Duties may involve pipe fitting; HVAC maintenance; insulating; welding; machining; carpentry; repairing electrical or mechanical equipment; installing, aligning, and balancing new equipment; and repairing buildings, floors, or stairs.",8.1,43180,HS
499081,Z255,9/8/2021,Wind turbine service technicians,"Inspect, diagnose, adjust, or repair wind turbines. Perform maintenance on wind turbine equipment including resolving electrical, mechanical, and hydraulic malfunctions.",68.2,56260,T
499091,,,"Coin, vending, and amusement machine servicers and repairers","Install, service, adjust, or repair coin, vending, or amusement machines including video games, juke boxes, pinball machines, or slot machines.",9,39040,HS
499092,,,Commercial divers,"Work below surface of water, using surface-supplied air or scuba equipment to inspect, repair, remove, or install equipment and structures. May use a variety of power and hand tools, such as drills, sledgehammers, torches, and welding equipment. May conduct tests or experiments, rig explosives, or photograph structures or marine life.",16.8,60360,HS
499094,,,Locksmiths and safe repairers,"Repair and open locks, make keys, change locks and safe combinations, and install and repair safes.",-2.3,46910,HS
499095,,,Manufactured building and mobile home installers,Move or install mobile homes or prefabricated buildings.,-18.4,36360,HS
499096,,,Riggers,"Set up or repair rigging for construction projects, manufacturing plants, logging yards, ships and shipyards, or for the entertainment industry.",12.1,48130,HS
499097,,,Signal and track switch repairers,"Install, inspect, test, maintain, or repair electric gate crossings, signals, signal equipment, track switches, section lines, or intercommunications systems within a railroad system.",5.6,80570,HS
499098,,,"Helpers--installation, maintenance, and repair workers","Help installation, maintenance, and repair workers in maintenance, parts replacement, and repair of vehicles, industrial machinery, and electrical and electronic equipment. Perform duties such as furnishing tools, materials, and supplies to other workers; cleaning work area, machines, and tools; and holding materials or tools for other workers.",7.4,33100,HS
499099,,,"Installation, maintenance, and repair workers, all other","All installation, maintenance, and repair workers not listed separately.",5.9,42570,HS
511011,,,First-line supervisors of production and operating workers,"Directly supervise and coordinate the activities of production and operating workers, such as inspectors, precision workers, machine setters and operators, assemblers, fabricators, and plant and system operators. Excludes team or work leaders.",3.7,61790,HS
512011,Z293,9/8/2021,"Aircraft structure, surfaces, rigging, and systems assemblers","Assemble, fit, fasten, and install parts of airplanes, space vehicles, or missiles, such as tails, wings, fuselage, bulkheads, stabilizers, landing gear, rigging and control equipment, or heating and ventilating systems.",-15.9,49480,HS
512021,Z293,9/8/2021,"Coil winders, tapers, and finishers","Wind wire coils used in electrical components, such as resistors and transformers, and in electrical equipment and instruments, such as field cores, bobbins, armature cores, electrical motors, generators, and control equipment.",-12.4,38360,HS
512028,Z293,9/8/2021,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",,6.9,37460,HS
512031,Z293,9/8/2021,Engine and other machine assemblers,"Construct, assemble, or rebuild machines, such as engines, turbines, and similar equipment used in such industries as construction, extraction, textiles, and paper manufacturing.",-11.8,47440,HS
512041,Z293,9/8/2021,Structural metal fabricators and fitters,"Fabricate, position, align, and fit parts of structural metal products.",-11.4,45480,HS
512051,Z293,9/8/2021,Fiberglass laminators and fabricators,"Laminate layers of fiberglass on molds to form boat decks and hulls, bodies for golf carts, automobiles, or other products.",-0.4,37650,HS
512061,Z293,9/8/2021,Timing device assemblers and adjusters,"Perform precision assembling or adjusting, within narrow tolerances, of timing devices such as digital clocks or timing devices with electrical or electronic components.",-17.8,37780,HS
512090,Z293,9/8/2021,Miscellaneous assemblers and fabricators,,-6.7,36590,HS
513011,Z294,9/8/2021,Bakers,"Mix and bake ingredients to produce breads, rolls, cookies, cakes, pies, pastries, or other baked goods.",9.5,29750,T
513021,Z295,9/8/2021,Butchers and meat cutters,"Cut, trim, or prepare consumer-sized portions of meat for use or sale in retail establishments.",-5.4,36050,HS
513022,,,"Meat, poultry, and fish cutters and trimmers","Use hands or hand tools to perform routine cutting and trimming of meat, poultry, and seafood.",3.3,29730,HS
513023,,,Slaughterers and meat packers,"Perform nonroutine or precision functions involving the preparation of large portions of meat. Work may include specialized slaughtering tasks, cutting standard or premium cuts of meat for marketing, making sausage, or wrapping meats. Work typically occurs in slaughtering, meat packing, or wholesale establishments.",4.3,29900,HS
513091,Z381,9/8/2021,"Food and tobacco roasting, baking, and drying machine operators and tenders","Operate or tend food or tobacco roasting, baking, or drying equipment, including hearth ovens, kiln driers, roasters, char kilns, and vacuum drying equipment.",4.4,35480,HS
513092,Z381,9/8/2021,Food batchmakers,Set up and operate equipment that mixes or blends ingredients used in the manufacturing of food products. Includes candy makers and cheese makers.,5.6,35780,HS
513093,Z381,9/8/2021,Food cooking machine operators and tenders,"Operate or tend cooking equipment, such as steam cooking vats, deep fry cookers, pressure cookers, kettles, and boilers, to prepare food products.",5.1,35890,HS
513099,Z381,9/8/2021,"Food processing workers, all other",All food processing workers not listed separately.,3.8,31890,HS
514021,Z296,9/8/2021,"Extruding and drawing machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend machines to extrude or draw thermoplastic or metal materials into tubes, rods, hoses, wire, bars, or structural shapes.",-7.5,37750,HS
514022,Z296,9/8/2021,"Forging machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend forging machines to taper, shape, or form metal or plastic parts.",-13.2,44520,HS
514023,Z296,9/8/2021,"Rolling machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend machines to roll steel or plastic forming bends, beads, knurls, rolls, or plate, or to flatten, temper, or reduce gauge of material.",-6.1,46210,HS
514031,Z296,9/8/2021,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend machines to saw, cut, shear, slit, punch, crimp, notch, bend, or straighten metal or plastic material.",-2.4,37630,HS
514032,Z296,9/8/2021,"Drilling and boring machine tool setters, operators, and tenders, metal and plastic","Set up, operate, or tend drilling machines to drill, bore, ream, mill, or countersink metal or plastic work pieces.",-15.5,38580,HS
514033,Z296,9/8/2021,"Grinding, lapping, polishing, and buffing machine tool setters, operators, and tenders, metal and plastic","Set up, operate, or tend grinding and related tools that remove excess material or burrs from surfaces, sharpen edges or corners, or buff, hone, or polish metal or plastic work pieces.",-3.3,37550,HS
514034,Z296,9/8/2021,"Lathe and turning machine tool setters, operators, and tenders, metal and plastic","Set up, operate, or tend lathe and turning machines to turn, bore, thread, form, or face metal or plastic materials, such as wire, rod, or bar stock.",-4.4,44240,HS
514035,Z296,9/8/2021,"Milling and planing machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend milling or planing machines to mill, plane, shape, groove, or profile metal or plastic work pieces.",-15.1,46850,HS
514041,Z297,9/8/2021,Machinists,"Set up and operate a variety of machine tools to produce precision parts and instruments out of metal. Includes precision instrument makers who fabricate, modify, or repair mechanical instruments. May also fabricate and modify parts to make or repair machine tools or maintain industrial machines, applying knowledge of mechanics, mathematics, metal properties, layout, and machining procedures.",7.9,47730,HS
514051,Z296,9/8/2021,Metal-refining furnace operators and tenders,"Operate or tend furnaces, such as gas, oil, coal, electric-arc or electric induction, open-hearth, or oxygen furnaces, to melt and refine metal before casting or to produce specified types of steel.",2.6,46690,HS
514052,Z296,9/8/2021,"Pourers and casters, metal",Operate hand-controlled mechanisms to pour and regulate the flow of molten metal into molds to produce castings or ingots.,-5.1,45850,HS
514061,Z296,9/8/2021,"Model makers, metal and plastic","Set up and operate machines, such as lathes, milling and engraving machines, and jig borers to make working models of metal or plastic objects. Includes template makers.",-4.9,55630,HS
514062,Z296,9/8/2021,"Patternmakers, metal and plastic","Lay out, machine, fit, and assemble castings and parts to metal or plastic foundry patterns, core boxes, or match plates.",-3.2,48090,HS
514071,Z296,9/8/2021,Foundry mold and coremakers,Make or form wax or sand cores or molds used in the production of metal castings in foundries.,-3.3,37710,HS
514072,Z296,9/8/2021,"Molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend metal or plastic molding, casting, or coremaking machines to mold or cast metal or thermoplastic parts or products.",-6.1,36370,HS
514081,Z296,9/8/2021,"Multiple machine tool setters, operators, and tenders, metal and plastic","Set up, operate, or tend more than one type of cutting or forming machine tool or robot.",8.6,37630,HS
514111,Z297,9/8/2021,Tool and die makers,"Analyze specifications, lay out metal stock, set up and operate machine tools, and fit and assemble parts to make and repair dies, cutting tools, jigs, fixtures, gauges, and machinists' hand tools.",1.5,57000,HS
514121,Z298,9/8/2021,"Welders, cutters, solderers, and brazers","Use hand-welding, flame-cutting, hand-soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products.",8.2,47010,HS
514122,Z296,9/8/2021,"Welding, soldering, and brazing machine setters, operators, and tenders","Set up, operate, or tend welding, soldering, or brazing machines or robots that weld, braze, solder, or heat treat metal products, components, or assemblies. Includes workers who operate laser cutters or laser-beam machines.",-1,38580,HS
514191,Z296,9/8/2021,"Heat treating equipment setters, operators, and tenders, metal and plastic","Set up, operate, or tend heating equipment, such as heat-treating furnaces, flame-hardening machines, induction machines, soaking pits, or vacuum equipment to temper, harden, anneal, or heat treat metal or plastic objects.",-4,38450,HS
514192,,,"Layout workers, metal and plastic","Lay out reference points and dimensions on metal or plastic stock or workpieces, such as sheets, plates, tubes, structural shapes, castings, or machine parts, for further processing. Includes shipfitters.",-6.6,51690,HS
514193,Z296,9/8/2021,"Plating machine setters, operators, and tenders, metal and plastic","Set up, operate, or tend plating machines to coat metal or plastic products with chromium, zinc, copper, cadmium, nickel, or other metal to protect or decorate surfaces. Typically, the product being coated is immersed in molten metal or an electrolytic solution.",-2.7,37200,HS
514194,,,"Tool grinders, filers, and sharpeners","Perform precision smoothing, sharpening, polishing, or grinding of metal objects.",-2.4,38430,HS
514199,,,"Metal workers and plastic workers, all other",All metal workers and plastic workers not listed separately.,-2,36990,HS
515111,,,Prepress technicians and workers,Format and proof text and images submitted by designers and clients into finished pages that can be printed. Includes digital and photo typesetting. May produce printing plates.,-17.1,42610,HS
515112,,,Printing press operators,"Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses.",-9.9,37770,HS
515113,,,Print binding and finishing workers,Bind books and other publications or finish printed products by hand or machine. May set up binding and finishing machines.,-17.5,36590,HS
516011,,,Laundry and dry-cleaning workers,"Operate or tend washing or dry-cleaning machines to wash or dry-clean industrial or household articles, such as cloth garments, suede, leather, furs, blankets, draperies, linens, rugs, and carpets. Includes spotters and dyers of these articles.",11.8,28350,HS
516021,,,"Pressers, textile, garment, and related materials",Press or shape articles by hand or machine.,-10.8,28680,HS
516031,,,Sewing machine operators,"Operate or tend sewing machines to join, reinforce, decorate, or perform related sewing operations in the manufacture of garment or nongarment products.",-14,29690,HS
516041,,,Shoe and leather workers and repairers,"Construct, decorate, or repair leather and leather-like products, such as luggage, shoes, and saddles. May use hand tools.",-14,31450,HS
516042,,,Shoe machine operators and tenders,"Operate or tend a variety of machines to join, decorate, reinforce, or finish shoes and shoe parts.",-21.6,28560,HS
516051,,,"Sewers, hand","Sew, join, reinforce, or finish, usually with needle and thread, a variety of manufactured items. Includes weavers and stitchers.",-9.5,29930,HS
516052,,,"Tailors, dressmakers, and custom sewers","Design, make, alter, repair, or fit garments.",-7.4,31420,HS
516061,,,Textile bleaching and dyeing machine operators and tenders,"Operate or tend machines to bleach, shrink, wash, dye, or finish textiles or synthetic or glass fibers.",-13.8,29930,HS
516062,,,"Textile cutting machine setters, operators, and tenders","Set up, operate, or tend machines that cut textiles.",-11.1,29960,HS
516063,,,"Textile knitting and weaving machine setters, operators, and tenders","Set up, operate, or tend machines that knit, loop, weave, or draw in textiles.",-14.8,33990,HS
516064,,,"Textile winding, twisting, and drawing out machine setters, operators, and tenders","Set up, operate, or tend machines that wind or twist textiles; or draw out and combine sliver, such as wool, hemp, or synthetic fibers. Includes slubber machine and drawing frame operators.",-11.5,30020,HS
516091,,,"Extruding and forming machine setters, operators, and tenders, synthetic and glass fibers","Set up, operate, or tend machines that extrude and form continuous filaments from synthetic materials, such as liquid polymer, rayon, and fiberglass.",-4.3,37550,HS
516092,,,Fabric and apparel patternmakers,Draw and construct sets of precision master fabric patterns or layouts. May also mark and cut fabrics and apparel.,-9.7,58650,HS
516093,,,Upholsterers,"Make, repair, or replace upholstery for household furniture or transportation vehicles.",4.5,37420,HS
516099,,,"Textile, apparel, and furnishings workers, all other","All textile, apparel, and furnishings workers not listed separately.",-6.4,29750,HS
517011,Z300,10/18/2021,Cabinetmakers and bench carpenters,"Cut, shape, and assemble wooden articles or set up and operate a variety of woodworking machines, such as power saws, jointers, and mortisers to surface, cut, or shape lumber or to fabricate parts for wood products.",8.8,37540,HS
517021,Z300,10/18/2021,Furniture finishers,"Shape, finish, and refinish damaged, worn, or used furniture or new high-grade furniture to specified color or finish.",5.8,36580,HS
517031,,,"Model makers, wood",Construct full-size and scale wooden precision models of products. Includes wood jig builders and loft workers.,38.6,60780,HS
517032,,,"Patternmakers, wood","Plan, lay out, and construct wooden unit or sectional patterns used in forming sand molds for castings.",24.7,46920,HS
517041,Z300,10/18/2021,"Sawing machine setters, operators, and tenders, wood","Set up, operate, or tend wood sawing machines. May operate computer numerically controlled (CNC) equipment. Includes lead sawyers.",6.7,35340,HS
517042,Z300,10/18/2021,"Woodworking machine setters, operators, and tenders, except sawing","Set up, operate, or tend woodworking machines, such as drill presses, lathes, shapers, routers, sanders, planers, and wood nailing machines. May operate computer numerically controlled (CNC) equipment.",9.8,36090,HS
517099,,,"Woodworkers, all other",All woodworkers not listed separately.,22.2,35610,HS
518011,Z301,9/8/2021,Nuclear power reactor operators,"Operate or control nuclear reactors. Move control rods, start and stop equipment, monitor and adjust controls, and record data in logs. Implement emergency procedures when needed. May respond to abnormalities, determine cause, and recommend corrective action.",-32.9,104260,HS
518012,Z301,9/8/2021,Power distributors and dispatchers,"Coordinate, regulate, or distribute electricity or steam.",-7.3,98530,HS
518013,Z301,9/8/2021,Power plant operators,"Control, operate, or maintain machinery to generate electric power. Includes auxiliary equipment operators.",-13.6,80850,HS
518021,Z303,9/8/2021,Stationary engineers and boiler operators,"Operate or maintain stationary engines, boilers, or other mechanical equipment to provide utilities for buildings or industrial processes. Operate equipment such as steam engines, generators, motors, turbines, and steam boilers.",5.8,63500,HS
518031,Z304,9/8/2021,Water and wastewater treatment plant and system operators,"Operate or control an entire process or system of machines, often through the use of control boards, to transfer or treat water or wastewater.",-2.5,47880,HS
518091,,,Chemical plant and system operators,Control or operate entire chemical processes or system of machines.,-0.5,70200,HS
518092,,,Gas plant operators,Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.,-1.8,77850,HS
518093,,,"Petroleum pump system operators, refinery operators, and gaugers","Operate or control petroleum refining or processing units. May specialize in controlling manifold and pumping systems, gauging or testing oil in storage tanks, or regulating the flow of oil into pipelines.",5.6,79540,HS
518099,,,"Plant and system operators, all other",All plant and system operators not listed separately.,3.1,50250,HS
519011,,,Chemical equipment operators and tenders,"Operate or tend equipment to control chemical changes or reactions in the processing of industrial or consumer products. Equipment used includes devulcanizers, steam-jacketed kettles, and reactor vessels.",-5.3,48090,HS
519012,,,"Separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders","Set up, operate, or tend continuous flow or vat-type equipment; filter presses; shaker screens; centrifuges; condenser tubes; precipitating, fermenting, or evaporating tanks; scrubbing towers; or batch stills. These machines extract, sort, or separate liquids, gases, or solids from other materials to recover a refined product. Includes dairy processing equipment operators.",5,46030,HS
519021,,,"Crushing, grinding, and polishing machine setters, operators, and tenders","Set up, operate, or tend machines to crush, grind, or polish materials, such as coal, glass, grain, stone, food, or rubber.",-0.4,38760,HS
519022,,,"Grinding and polishing workers, hand","Grind, sand, or polish, using hand tools or hand-held power tools, a variety of metal, wood, stone, clay, plastic, or glass objects. Includes chippers, buffers, and finishers.",-13.6,35670,HS
519023,,,"Mixing and blending machine setters, operators, and tenders","Set up, operate, or tend machines to mix or blend materials, such as chemicals, tobacco, liquids, color pigments, or explosive ingredients.",3.9,38420,HS
519031,,,"Cutters and trimmers, hand","Use hand tools or hand-held power tools to cut and trim a variety of manufactured items, such as carpet, fabric, stone, glass, or rubber.",-29.7,30230,HS
519032,,,"Cutting and slicing machine setters, operators, and tenders","Set up, operate, or tend machines that cut or slice materials, such as glass, stone, cork, rubber, tobacco, food, paper, or insulating material.",-3.5,37810,HS
519041,,,"Extruding, forming, pressing, and compacting machine setters, operators, and tenders","Set up, operate, or tend machines, such as glass-forming machines, plodder machines, and tuber machines, to shape and form products such as glassware, food, rubber, soap, brick, tile, clay, wax, tobacco, or cosmetics.",1.2,37660,HS
519051,,,"Furnace, kiln, oven, drier, and kettle operators and tenders","Operate or tend heating equipment other than basic metal, plastic, or food processing equipment. Includes activities such as annealing glass, drying lumber, curing rubber, removing moisture from materials, or boiling soap.",4.9,43710,HS
519061,Z306,9/8/2021,"Inspectors, testers, sorters, samplers, and weighers","Inspect, test, sort, sample, or weigh nonagricultural raw materials or processed, machined, fabricated, or assembled parts or products for defects, wear, and deviations from specifications. May use precision measuring instruments and complex test equipment.",-12.2,38580,HS
519071,Z307,9/13/2021,Jewelers and precious stone and metal workers,"Design, fabricate, adjust, repair, or appraise jewelry, gold, silver, other precious metals, or gems.",-0.8,46640,HS
519081,Z308,9/13/2021,Dental laboratory technicians,Construct and repair full or partial dentures or dental appliances.,12.2,45770,HS
519082,Z308,9/13/2021,Medical appliance technicians,"Construct, maintain, or repair medical supportive devices such as braces, orthotics and prosthetic devices, joints, arch supports, and other surgical and medical appliances.",14.4,45280,HS
519083,Z308,9/13/2021,Ophthalmic laboratory technicians,"Cut, grind, and polish eyeglasses, contact lenses, or other precision optical elements. Assemble and mount lenses into frames or process other optical elements. Includes precision lens polishers or grinders, centerer-edgers, and lens mounters.",11.2,37270,HS
519111,,,Packaging and filling machine operators and tenders,Operate or tend machines to prepare industrial or consumer products for storage or shipment. Includes cannery workers who pack food products.,5.4,35960,HS
519123,Z386,9/8/2021,"Painting, coating, and decorating workers","Paint, coat, or decorate articles, such as furniture, glass, plateware, pottery, jewelry, toys, books, or leather.",6.3,37330,HS
519124,Z386,9/8/2021,"Coating, painting, and spraying machine setters, operators, and tenders","Set up, operate, or tend spraying or rolling machines to coat or paint any of a wide variety of products, including glassware, cloth, ceramics, metal, plastic, paper, or wood, with lacquer, silver, copper, rubber, varnish, glaze, enamel, oil, or rust-proofing materials. Includes painters of transportation vehicles such as painters in auto body repair facilities.",7.5,39130,HS
519141,,,Semiconductor processing technicians,"Perform any or all of the following functions in the manufacture of electronic semiconductors: load semiconductor material into furnace; saw formed ingots into segments; load individual segment into crystal growing chamber and monitor controls; locate crystal axis in ingot using x-ray equipment and saw ingots into wafers; and clean, polish, and load wafers into series of special purpose furnaces, chemical baths, and equipment used to form circuitry and change conductive properties.",-1.7,39870,HS
519151,,,Photographic process workers and processing machine operators,Perform work involved in developing and processing photographic images from film or digital media. May perform precision tasks such as editing photographic negatives and prints.,-8.7,36590,HS
519161,Z296,9/8/2021,Computer numerically controlled tool operators,"Operate computer-controlled tools, machines, or robots to machine or process parts, tools, or other work pieces made of metal, plastic, wood, stone, or other materials. May also set up and maintain equipment.",-2.5,,HS
519162,Z296,9/8/2021,Computer numerically controlled tool programmers,"Develop programs to control machining or processing of materials by automatic machine tools, equipment, or systems. May also set up, operate, or maintain equipment.",27.4,,HS
519191,,,Adhesive bonding machine operators and tenders,"Operate or tend bonding machines that use adhesives to join items for further processing or to form a completed product. Processes include joining veneer sheets into plywood; gluing paper; or joining rubber and rubberized fabric parts, plastic, simulated leather, or other materials.",0.9,37630,HS
