A T Still University of Health Sciences,Kirksville,25,www.atsu.edu/,www.atsu.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21722,15000,15000,,60679,77330,70117,71006,0.7961,0.0721,0.0281,0.0299,0.0018,0.0018,0.0299
Rudae's School of Beauty Culture-Ft Wayne,Fort Wayne,14,www.rudaes.edu/,https://www.rudaes.edu/financial-aid,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,,18736,,,,,,32558,,,,,,22590,,,,,11155,,,38260,,43683,0.7383,0.0561,0.0187,0.0467,0.0093,0.0093,0
Rudy & Kelly Academy A Paul Mitchell Partner School,Virginia Beach,46,https://paulmitchell.edu/virginiabeach,https://paulmitchell.edu/virginiabeach/tuition-calculator,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,,18641,,,,,,21410,22551,22609,26204,25804,,22817,,,20175,19500,13500,,24858,38402,26709,52258,0.2787,0.2787,0.2487,0.0617,0.0053,0.0035,0.097
Rush University,Chicago,13,www.rushu.rush.edu/,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,110,,,,,,,,21868,20380,19975,24088,26843,,,,,21375,16750,17500,1,40162,42901,46447,56407,0.5483,0.1029,0.1909,0.0276,0.0032,0,0.0329
Russell Sage College,Troy,32,www.sage.edu/,https://www.sage.edu/admission/financial-aid/loan-fee-calculator/,0.8501,,,0,0,0,0,0,0,0.0284,0,0.0483,0,0,0,0,0,0.0114,0.0199,0,0.0881,0.0028,0,0.0227,0,0,0,0.0057,0,0.0994,0.0028,0.0028,0.071,0,0,0,0,0.0966,0.3977,0.0966,0.0057,1311,,23337,,,,,,,,,,,45078,,31883,31883,,,,,,,,,,,,,,,
Rust College,Holly Springs,24,www.rustcollege.edu/,www.rustcollege.edu/administration/financial-aid/npcalc.htm,0.5025,,,0,0,0,0,0.1758,0,0.0879,0,0.1758,0,0,0,0,0,0.033,0,0,0.2418,0.022,0,0,0,0,0,0.011,0,0,0,0.0659,0.0879,0,0,0,0,0,0,0.0989,0,738,,11317,8096,8337,9060,9184,,,,,,,16664,,9900,9900,5500,5500,6729,,23420,30268,28803,38016,0.762,0.1895,0.0184,0.0041,0.0013,0.0006,0.0177
Rutgers University-Camden,Camden,30,https://www.camden.rutgers.edu/,https://financialaid.rutgers.edu/tools-and-resources/net-price-calculator/,0.792,20,1072,0,0,0,0.0029,0,0,0.0175,0,0,0,0,0.0022,0,0,0.0227,0.0322,0,0.0453,0.0037,0,0.0285,0,0.0029,0,0.0058,0,0.0768,0.0614,0.0556,0.0519,0,0,0,0,0.0234,0.2654,0.2865,0.0154,5626,13660,,11355,14988,21945,26052,26657,,,,,,27676,,15264,31500,17500,15000,14948,1,50068,53384,55855,67461,0.6009,0.0578,0.1962,0.0828,0.0059,0.0004,0.0015
Rutgers University-New Brunswick,New Brunswick,30,https://newbrunswick.rutgers.edu/,https://financialaid.rutgers.edu/tools-and-resources/net-price-calculator/,0.6122,29,1322,0.0197,0.0127,0.0057,0.0079,0.0607,0,0.0951,0,0,0.1018,0,0.009,0,0,0.0167,0,0,0.0836,0.0193,0,0.0108,0.0371,0.0046,0,0.0171,0,0.0565,0.0256,0.0111,0.0806,0,0,0,0,0.0272,0.1066,0.1767,0.0139,35760,21654,,,,,,,18198,,,,,30954,,15407,32189,7000,,,,22755,19826,20681,,0.2072,0.1667,0.5631,0.018,0.018,0,0.0225
Rutgers University-Newark,Newark,30,https://www.newark.rutgers.edu/,https://financialaid.rutgers.edu/tools-and-resources/net-price-calculator/,0.719,22,1111,0,0,0,0.0006,0.0146,0,0.0293,0,0,0.0028,0,0.0051,0,0.0146,0.013,0,0,0.0918,0.0113,0,0,0,0.0028,0,0.0158,0,0.1144,0.1115,0.0992,0.0592,0,0,0,0,0.0254,0,0.3746,0.0141,9037,14109,,,,,,,21161,23326,24866,31013,34454,26310,,14826,31608,20000,19500,20500,5,45644,49946,52772,63312,0.5601,0.1383,0.1697,0.0539,0.0022,0.0005,0.0371
SABER College,Miami,9,sabercollege.edu/,sabercollege.edu/sabcol_net_price_calc.htm,0.8333,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,,15287,,,,,,16083,18746,21011,21898,,,19254,,,6333,,,,23391,,34472,,0.7344,0.1719,0.0625,0,0,0,0
Sacramento Center,Sacramento,5,www.myunion.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13256,,22020,21500,17979,,57890,68185,60301,,,,,,,,
Sacramento City College,Sacramento,5,https://www.scc.losrios.edu/,https://www.scc.losrios.edu/admissions/cost-of-attendance/net-price-calculator,,,,0,0,0,0.0012,0.0269,0.0324,0.0359,0.0336,0,0.0063,0.045,0.0043,0.0312,0,0.0103,0.1615,0.0067,0.0237,0.015,0,0.0746,0.0043,0.0008,0,0.0091,0.0024,0.0553,0.0517,0.0024,0.1232,0,0.0162,0,0.0253,0.0166,0.0746,0.1027,0.0067,19080,4835,,4620,,,,,,,,,,12093,,1104,8928,5375,5500,3500,,28061,33303,34431,43055,0.1732,0.0654,0.6268,0.0557,0.0036,0.0052,0.0156
Sacramento Ultrasound Institute,Sacramento,5,sui.edu/,www.sui.edu/price/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75,,,,,,,,18361,19921,,24524,24524,,,,,6805,5500,6500,2,,,,,0.0704,0.0538,0.0589,0.0154,0.0038,0.0026,0.0371
Sacred Heart Major Seminary,Detroit,22,www.shms.edu/,calc.shms.edu/,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,,,,,,,,18456,19182,,,,,,20495,20495,9500,5500,5500,,24507,31342,27691,,0.6711,0.1053,0.1316,0.0132,0,0,0.0789
Sacred Heart Seminary and School of Theology,Franklin,49,www.shsst.edu/,www.shsst.edu/wp-content/uploads/20me/08/Catalog.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8506,9201,11654,15131,15131,,,,,,,,,,9500,8000,7889,,30795,40312,34432,46314,0.7795,0.0339,0.0937,0.0415,0.0229,0.0008,0.0271
Sacred Heart University,Fairfield,7,https://www.sacredheart.edu/,https://www.sacredheart.edu/admissions--aid/financial-assistance/full-time-undergraduates/net-price-calculator/,0.6392,,,0,0,0,0,0.0493,0,0.0167,0,0,0,0,0.0028,0,0,0.0194,0.0146,0,0.0396,0.0083,0,0.0056,0,0.0069,0,0.0069,0,0.0784,0.0326,0.0111,0.0291,0,0,0,0,0.0097,0.372,0.2859,0.0111,6066,,41191,,,,,,18698,16336,8079,5456,8739,59679,,43070,43070,7964,13378,14375,2,24896,48179,32293,49536,0.3687,0.2588,0.0768,0.0069,0.0088,0.0033,0.0999
Saddleback College,Mission Viejo,5,www.saddleback.edu/,misweb.cccco.edu/npc/891/npcalc.htm,,,,0.0035,0.0019,0.0022,0,0.0502,0.0009,0.0086,0.0409,0,0.0012,0.0019,0.0083,0.0364,0,0.0068,0.5063,0,0.0029,0.006,0,0.0057,0.0054,0.0004,0,0.0119,0,0.0207,0.0001,0.0033,0.0329,0.0015,0.0122,0,0.0003,0.0234,0.1171,0.0804,0.0067,17830,4246,,,,,,,,,,,,11914,,1330,9590,,,,,16851,17552,19335,,0,0,0.0058,0.9942,0,0,0
SAE Expression College,Emeryville,5,usa.sae.edu/campuses/emeryville/,usa.sae.edu/admissions/financial-aid/,,,,0,0,0,0,0,0.7541,0.0082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2377,0,0,0,583,,31931,,,,,,14090,16016,18662,,,34654,,23399,23399,20041,22254,20000,,27960,33204,30992,37719,0.7786,0.0076,0.1298,0,0.0076,0.0229,0.0305
SAE Institute of Technology-Atlanta,Atlanta,10,www.usa.sae.edu/,usa.sae.edu/assets/Financial-Aid-Docs/Financial-Aid-Atlanta.pdf,,,,0,0,0,0,0,0.9444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556,0,0,0,303,,23091,,,,,,16837,,,,,,25317,,,7853,9370,9833,,18334,,,,0.3333,0.037,0.6296,0,0,0,0
SAE Institute of Technology-Chicago,Chicago,13,chicago.sae.edu/,usa.sae.edu/assets/NPC/npc_sf.htm,,,,0,0,0,0,0,0.7931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2069,0,0,0,300,,23799,,,,,,13742,19062,17562,,,,26076,,,9833,9833,9833,,23245,,,,0.4126,0.4895,0.049,0,0,0,0.028
SAE Institute of Technology-Miami,North Miami Beach,9,usa.sae.edu/campuses/miami/,sae-usa.com/netpricecalculator/nash/npcalc.htm,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,,31458,,,,,,27813,28424,33536,31713,,,34598,,,8905,,,,,,,,0.0095,0.1105,0.861,0.0019,0.0019,0.0038,0
SAE Institute of Technology-Nashville,Nashville,42,www.nashville.sae.edu/,sae-usa.com/netpricecalculator/nash/npcalc.htm,,,,0,0,0,0,0,0.8504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1496,0,0,0,303,,41105,,,,,,,,,,,44835,,33199,33199,,,,,,,,,0,1,0,0,0,0,0
SAE Institute of Technology-New York,New York,32,newyork.sae.edu/en-us/home/,www.sae-usa.com/netpricecalculator/ny/npcalc.htm,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,,31099,14604,13304,,,,,,,,,,38738,,,,,,,,,,,0.7705,0.1639,0.0492,0,0,0,0
Sage School of Massage & Esthetics,Bend,37,https://www.sageschoolofmassage.com/,https://www.sageschoolofmassage.com/wp-content/uploads/20me/10/index.html,,,,0,0,0,0,0,0,0,0.2857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7143,0,0,39,,15968,,,,,,18361,18119,21108,23937,25257,,19200,,,19500,24750,14990,5,,28331,,,0.7957,0.0215,0.0968,0.0323,0,0,0.0538
Saginaw Chippewa Tribal College,Mount Pleasant,22,www.sagchip.edu/,www.sagchip.edu/net-price-calculator,,,,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,118,5484,,,,,,,12443,14192,13635,,,11410,,2210,2210,9500,,,,17466,18892,19418,24467,0.0297,0.7562,0.2092,0.0033,0.0016,0,0
Saginaw Valley State University,University Center,22,www.svsu.edu/,https://webtech.svsu.edu/NetPriceCalculator/,0.7312,22,1089,0,0,0,0,0.0376,0,0.0334,0,0.0483,0.0511,0.0163,0.0057,0,0,0.0298,0.022,0,0.0419,0.0064,0,0.0028,0.0589,0,0,0.0064,0,0.0249,0.0462,0.0646,0.0185,0,0,0,0,0.0462,0.2393,0.1797,0.0199,7209,14248,,,,,,,17362,15370,18600,,21648,21300,,10814,25401,9500,5500,5500,,26223,31317,27267,28098,0.3462,0.4846,0.0462,0.0077,0.0154,0,0.0769
Saint Ambrose University,Davenport,15,www.sau.edu/,www.sau.edu/cost-and-aid/net-price-calculator,0.7679,23,1149,0,0,0,0.0056,0.0358,0,0.0395,0,0.0772,0.0659,0,0,0,0,0.0188,0,0,0.0546,0.0075,0,0.0113,0.1017,0.0038,0.0019,0.0075,0,0.1243,0.0207,0,0.0245,0,0,0,0,0.0245,0.1375,0.226,0.0113,2249,,26204,,,,,,6885,,12514,13221,,45709,,31812,31812,,,,,16265,,19476,,1,0,0,0,0,0,0
Saint Anselm College,Manchester,29,www.anselm.edu/,https://anselm.studentaidcalculator.com/survey.aspx,0.7516,26,1224,0,0,0,0,0.0535,0,0.0209,0,0.0349,0.014,0,0.0047,0,0,0.0372,0.0047,0,0.0558,0.0186,0,0.0349,0,0.0047,0.0023,0.0279,0,0.0721,0,0.0093,0.1837,0,0,0,0,0.0093,0.193,0.1767,0.0419,2030,,32781,15031,19219,19420,19420,19420,,,,,,58963,,41800,41800,7125,8016,7562,,28131,42638,40998,55352,0.8343,0.0168,0.049,0.0208,0.0054,0.0074,0.0268
Saint Anthony College of Nursing,Rockford,13,https://www.sacn.edu/,https://www.osfhealthcare.org/sacn/admissions/resources/financial-aid/net-price-calculator/,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202,,,,,,,,13249,16168,16538,,,,,26692,26692,,,,3,29608,,32368,,0,0,1,0,0,0,0
Saint Anthony College of Nursing - Highland Community College Campus,Freeport,13,https://www.sacn.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,5500,5500,,25540,33301,30054,46132,,,,,,,
Saint Anthony College of Nursing - Sauk Valley Community College Campus,Dixon,13,https://www.sacn.edu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6000,5500,5500,,25540,33301,30054,46132,,,,,,,
Saint Augustine College,Chicago,13,www.staugustine.edu/,www.staugustine.edu/index.php?src=gendocs&ref=Financial_Aid_Calculator&category=SAC_English,,,,0,0,0,0,0,0,0.039,0.0519,0.2208,0,0,0,0,0,0,0.2641,0,0,0,0,0,0,0,0,0,0,0.1039,0,0.0606,0,0,0,0,0,0,0.0866,0.1732,0,907,,12193,9771,8323,11857,17342,17866,,,,,,18597,,11736,11736,14500,15000,14495,1,40113,48324,43657,55259,0.6276,0.145,0.1068,0.0379,0.0019,0.0008,0.0409
Saint Augustine's University,Raleigh,33,www.st-aug.edu/,https://admissions.st-aug.edu/npcalc.htm,0.734,15,847,0,0,0,0,0.0543,0,0.0435,0,0,0.0217,0,0,0,0,0.0217,0,0,0.0435,0,0,0,0.163,0.0109,0,0.0109,0,0.0761,0.2174,0,0.1196,0,0,0,0,0.0217,0.0435,0.1522,0,899,,18596,7147,8263,9701,11796,,,,,,,31669,,17890,17890,,,,,20223,27237,22571,34921,0.1925,0.2,0.0866,0.0067,0.4649,0,0.0478
Saint Charles Borromeo Seminary-Overbrook,Wynnewood,38,www.scs.edu/,www.scs.edu/about-saint-charles/seminary-office-listing/finance-office/financial-aid,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8667,0.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,,36513,,,,,,4588,4902,9640,11698,,40135,,21913,21913,9181,8488,9468,3,22076,30281,23508,,0.7673,0.1635,0.0126,0,0,0.0063,0.0503
Saint Cloud State University,Saint Cloud,23,https://www.stcloudstate.edu/,https://www.stcloudstate.edu/scsu4u/financing/default.aspx,0.9004,21,1084,0,0.0082,0,0.0018,0.0607,0,0.0612,0,0.0959,0.0416,0.0192,0.0032,0,0,0.016,0.0621,0,0.0493,0.0059,0,0.0562,0.0078,0.0009,0,0.0128,0,0.053,0.0292,0.0374,0.0324,0,0,0,0.0005,0.021,0.095,0.2256,0.0032,8075,14267,,12365,12236,14463,17307,17897,,,,,,19721,,8656,16948,9500,9000,8250,,33548,38086,39697,48272,0.6806,0.1347,0.0853,0.047,0.0021,0,0.0365
Saint Edward's University,Austin,43,https://www.stedwards.edu/,https://stedwards.studentaidcalculator.com/survey.aspx,0.8821,25,1178,0,0.0214,0,0,0.1079,0,0.0356,0,0.0356,0,0,0.002,0,0,0.0407,0.002,0,0.0947,0.0102,0,0.0428,0.0468,0.0041,0.0061,0.0112,0,0.0876,0.0305,0.0234,0.0774,0,0,0,0,0.0774,0,0.2322,0.0102,3404,,24833,,,,,,19048,20209,21427,24539,24539,59409,,47440,47440,21595,24000,19500,,,45605,,,0.2576,0.2314,0.345,0.0786,0,0.0087,0.0742
Saint Elizabeth College of Nursing,Utica,32,https://www.secon.edu/,https://www.secon.edu/student/prospective/financial-aid/calculator/,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,181,,,,,,,,12605,16162,14965,17123,22326,,,17580,22780,17500,17499,18250,1,47963,51685,54602,67342,0.3557,0.1752,0.2613,0.0546,0.0042,0.0031,0.0315
Saint Elizabeth College of Nursing,Utica,32,www.secon.edu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17580,22780,8000,,,,34062,,35323,41280,,,,,,,
Saint Elizabeth School of Nursing,Lafayette,14,https://www.steson.org/,https://steson.org/calculator/,0.6923,,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143,,21932,,,,,,11846,11061,16213,22121,25449,32445,,19948,19948,11950,13315,15250,5,32439,45295,36496,,0.7603,0.0517,0.0265,0.004,0,0.0013,0.1166
Saint Elizabeth University,Morristown,30,www.steu.edu/,https://www.steu.edu/admissions/financial-aid/net-price-calculator,0.7376,18,989,0,0,0,0,0.0292,0,0,0,0.0175,0,0,0,0,0,0.0234,0,0,0.0175,0.0058,0,0.1287,0,0,0.0058,0,0,0.0819,0.0175,0.0117,0.0351,0,0,0,0,0.0117,0.538,0.076,0,779,,18873,7846,8435,10686,14250,15328,,,,,,50217,,34226,34226,9000,7900,8250,,27332,35673,33209,42380,0.5387,0.2124,0.1021,0.0164,0.007,0.0047,0.0211
Saint Francis medical Center College of Nursing,Peoria,13,www.sfmccon.edu/,www.osfhealthcare.org/sfmccon/students/financial-aid/net-price-calculator/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320,,,,,,,,20398,20330,21870,23695,29086,,,,,14000,14500,15000,1,36399,40920,41165,48492,0.4331,0.1452,0.2634,0.0536,0.0039,0.0022,0.0336
Saint Francis medical Center School of Nursing,Trenton,30,www.stfrancismedical.org/Education/School-of-Nursing.aspx,www.stfrancismedical.org/Education/School-of-Nursing.aspx,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,89,,,13545,15779,20935,26914,29335,,,,,,,,,,19440,19500,18048,1,52197,58819,60998,72649,0.3605,0.0635,0.1292,0.2895,0.0004,0.0021,0.037
Saint Francis University,Loretto,38,www.francis.edu/,www.francis.edu/tuition-calculator,0.7454,23,1142,0.0147,0,0,0,0.0098,0,0.0246,0,0.0319,0.0344,0,0,0,0,0.0098,0.0025,0,0.0565,0.0123,0,0.0442,0,0,0,0.0074,0,0.0442,0.0147,0.0147,0.0197,0,0,0,0,0,0.3857,0.2555,0.0172,1647,,28643,,,,,,22063,21791,22910,28103,33071,52663,,38170,38170,22813,23250,23250,1,44005,47292,49170,60714,0.7486,0.0659,0.0292,0.012,0.0013,0.0011,0.0332
Saint John Fisher College,Rochester,32,https://www.sjfc.edu/,https://tcc.ruffalonl.com/St John Fisher College/Freshman Students,0.6449,24,1166,0,0,0,0.0029,0.0411,0,0.0059,0,0.0455,0,0,0,0,0.0132,0.0117,0.0147,0,0.088,0.0176,0,0.0044,0.0264,0.0029,0,0.0279,0,0.0411,0,0,0.0733,0,0,0,0,0,0.305,0.261,0.0176,2639,,27767,,,,,,13526,12653,15022,17452,20641,48077,,35150,35150,17500,17499,18250,1,47963,51685,54602,67342,0.6342,0.0451,0.1659,0.0224,0.0037,0.001,0.0194
Saint Johns River State College,Brighton,21,www.sjs.edu/,www.sjs.edu/,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,,,5604,7093,7998,11435,11974,,,,,,,,,,9645,10500,8964,,31003,39712,37411,43263,0.4993,0.142,0.2202,0.0482,0.0045,0.0013,0.0323
Saint John's Seminary,Staten Island,32,www.stjohns.edu/campuses/staten-island-campus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31010,,22250,23750,21063,,42791,47996,50263,53863,,,,,,,
Saint Johns University,Palatka,9,www.sjrstate.edu/,www.sjrstate.edu/netprice.html,,,,0,0,0,0,0,0,0.0492,0,0.0452,0,0,0,0,0,0,0.5226,0,0,0,0,0,0,0,0,0,0,0,0.0381,0,0,0,0,0,0,0.0182,0.2125,0.1142,0,4678,5035,,7006,8285,10746,12447,12824,,,,,,11486,,2830,10347,8148,7000,6500,,30686,33844,35535,43813,0.4458,0.1584,0.2786,0.0302,0.0022,0.0025,0.0393
Saint John's University - Staten Island Campus,Collegeville,23,https://csbsju.edu/,https://csbsju.edu/admission/finaid/netpricecalculator/sjucalculator,0.7829,25,1194,0,0.0286,0,0.0078,0.0495,0,0.0417,0,0.0156,0,0,0.0104,0,0,0.0208,0,0,0.1302,0.0391,0,0.0313,0,0.0156,0.0052,0.0443,0,0.0313,0,0,0.1589,0,0,0,0,0.0234,0.0104,0.3281,0.0078,1615,,24271,,,,,,17143,17956,20978,25952,32131,58170,,46546,46546,22375,23760,24250,1,47472,,56396,,0.799,0.0265,0.0847,0.0467,0.0069,0.0006,0
Saint Joseph Seminary College,St. Benedict,18,https://www.sjasc.edu/,www.sjasc.edu/consumer-information,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,,30272,,,,,,14950,,,,,36347,,19490,19490,,,,,16595,,,,0.0278,0.9722,0,0,0,0,0
Saint Joseph's College of Maine,Standish,19,www.sjcme.edu/,https://www.sjcme.edu/admissions/oncampus/costs-and-billing/calculators/,0.8716,21,1072,0,0.0056,0,0,0.0167,0,0.0083,0,0.0667,0,0,0,0,0,0.0056,0.0194,0,0.0528,0.0056,0,0,0.0917,0.0028,0.0222,0.0028,0,0.0194,0.0139,0.0194,0.0167,0,0,0,0,0.0056,0.4778,0.1444,0.0028,1276,,26929,7371,8190,12572,15794,16118,,,,,,51089,,36720,36720,9486,6250,5563,,29399,36327,,,0.8781,0.0233,0.0251,0.0018,0.0269,0.0054,0.0161
Saint Joseph's University,Philadelphia,38,https://www.sju.edu/,sju.studentaidcalculator.com/survey.aspx,0.7498,26,1217,0,0.0009,0,0,0.0577,0,0.0147,0,0.0586,0,0,0.0037,0,0,0.0284,0.022,0,0.0614,0.0018,0,0,0,0.0027,0,0.011,0,0.0485,0,0,0.0623,0,0,0,0,0.0073,0.0568,0.5559,0.0064,4679,,33375,,,,,,13151,15300,22339,22494,24464,61227,,46550,46550,9750,12000,12000,3,,40674,,40503,0.8039,0.1381,0.0276,0.0083,0,0,0.0221
Saint Leo University,Saint Leo,9,www.saintleo.edu/,https://www.saintleo.edu/net-price-calculator,0.7209,,,0,0,0,0,0,0,0.0519,0,0.0195,0,0,0,0,0,0.0063,0.2063,0,0.0125,0.0033,0,0.0004,0.0118,0.0096,0.0011,0,0,0.1017,0.1753,0.0435,0.0302,0,0,0,0,0,0.0331,0.2902,0.0033,7695,,18869,11039,13278,13918,,,,,,,,38182,,23750,23750,,,,,26834,30511,32916,33011,0.1265,0.2451,0.6031,0.0175,0,0.0078,0
Saint Louis Christian College,Florissant,25,www.stlchristian.edu/,https://stlchristian.edu/wp-content/uploads/20me/09/Net-Price-Calculator.html,0.3793,15,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,,10591,,,,,,20051,21082,23734,26969,33946,20910,,13680,13680,20531,20819,20500,1,52506,57087,61240,72737,0.6748,0.0557,0.0658,0.1069,0.0011,0.0003,0.0386
Saint Louis Community College,Bridgeton,25,https://www.stlcc.edu/,https://applications.stlcc.edu/netprice/index.html,,,,0.0122,0,0,0,0.0055,0,0.0468,0.024,0,0,0.0142,0.0161,0.0354,0.0165,0,0.5085,0,0,0,0,0,0,0,0,0,0.0094,0,0.0275,0.0177,0,0.011,0.0216,0.0035,0,0.0185,0.1452,0.0661,0,14827,6796,,,,,,,7955,,,,,12089,,3405,6645,,,,,19529,,16286,,0.7143,0.2381,0,0,0,0,0.0476
Saint Louis University,Saint Louis,25,www.slu.edu/,www.slu.edu/financial-aid/tuition-and-costs/calculator.php,0.5828,28,1292,0,0.0076,0,0.0006,0.0268,0,0.0233,0,0.0128,0.0686,0,0.0047,0,0,0.0105,0.0111,0,0.0902,0.0064,0,0.0093,0.0675,0.0111,0.0017,0.0134,0,0.0349,0.0262,0.0157,0.0326,0,0,0,0.0221,0.0052,0.2827,0.2106,0.0047,7127,,28188,,,,,,,,,,,60092,,45424,45424,13019,11375,12500,,65254,72659,68499,,0.8265,0.0411,0.0137,0.0274,0.0137,0.0046,0.0137
Saint Luke's College of Health Sciences,Kansas City,25,www.saintlukescollege.edu/,www.saintlukescollege.edu/net-price-calculator,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,482,,23068,,,,,,,,,,,26883,,11850,11850,,,,,,,,,,,,,,,
Saint Martin's University,Lacey,47,https://www.stmartin.edu/,https://www.stmartin.edu/sites/default/files/smu-files/student-financial-services/saint-martins-net-price-calculator.html,0.9591,21,1070,0,0.0025,0,0,0.0178,0,0.3147,0,0.0609,0.1142,0,0,0,0,0.0127,0,0,0.0711,0.0127,0,0,0,0.0025,0,0.0102,0,0.0888,0.033,0.0203,0.0254,0,0,0,0,0.0076,0.0228,0.1624,0.0203,1354,,22668,4231,5555,7724,11417,11450,,,,,,50510,,38560,38560,9828,9084,5500,,28271,30854,32087,43766,0.5813,0.0123,0.0882,0.0222,0.0353,0.0023,0.0974
Saint Mary-of-the-Woods College,Saint Mary of the Woods,14,www.smwc.edu/,https://www.smwc.edu/offices-resources/offices/financial-aid/net-price-calculator/,0.6723,20,1031,0.062,0,0,0,0,0,0,0,0.2481,0,0,0,0,0.0078,0.0388,0.0155,0,0.0155,0,0,0,0,0,0.0155,0,0,0.1163,0,0.0465,0.0155,0,0,0,0,0.0465,0.1783,0.1938,0,755,,15669,,,,,,14007,17164,17164,,,42872,,30500,30500,9833,,,,17997,17030,19855,,0.6316,0.2421,0.0211,0.0105,0,0,0.0737
